order_date,order_id,product,product_id,category,purchase_address,quantity_ordered,price_each,cost_price,turnover,margin,order_time,period_of_day,city
2023-01-22,141419,wired headphones,8372740958157,Électronique,"910 Meadow St, San Francisco, CA 94016",1,11.99,5.995,11.99,5.995,115300,noche, San Francisco
2023-01-09,141420,lightning charging cable,8711784085856,Vêtements,"74 7th St, San Francisco, CA 94016",2,14.95,7.475,29.9,14.95,121900,mañana, San Francisco
2023-01-16,141422,apple airpods headphones,6460543814611,Vêtements,"970 Lakeview St, Boston, MA 02215",1,150,97.5,150,52.5,222300,noche, Boston
2023-01-06,141423,lightning charging cable,1754326677178,Électronique,"440 South St, New York City, NY 10001",2,14.95,7.475,29.9,14.95,134100,mañana, New York City
2023-01-13,141424,apple airpods headphones,9376724699193,Alimentation,"971 Walnut St, Atlanta, GA 30301",1,150,97.5,150,52.5,194900,noche, Atlanta
2023-01-19,141425,wired headphones,9198122903033,Électronique,"347 Hill St, Atlanta, GA 30301",1,11.99,5.995,11.99,5.995,145900,mañana, Atlanta
2023-01-12,141426,google phone,4418570614010,Sports,"824 Madison St, Dallas, TX 75001",1,600,198,600,402,125700,mañana, Dallas
2023-01-16,141427,usb-c charging cable,5773417870042,Vêtements,"355 13th St, Los Angeles, CA 90001",1,11.95,5.975,11.95,5.975,144400,mañana, Los Angeles
2023-01-22,141428,aa batteries (4-pack),6237033921261,Alimentation,"295 West St, New York City, NY 10001",1,3.84,1.92,3.84,1.92,100600,noche, New York City
2023-01-21,141429,apple airpods headphones,4018888055296,Sports,"273 Hill St, Atlanta, GA 30301",1,150,97.5,150,52.5,60400,noche, Atlanta
2023-01-23,141430,34in ultrawide monitor,9159848634584,Sports,"428 Cedar St, Los Angeles, CA 90001",1,379.99,125.3967,379.99,254.5933,213700,noche, Los Angeles
2023-01-04,141431,usb-c charging cable,5291411045485,Alimentation,"728 Lakeview St, Los Angeles, CA 90001",1,11.95,5.975,11.95,5.975,71600,noche, Los Angeles
2023-01-18,141432,usb-c charging cable,6228283613768,Électronique,"574 Johnson St, San Francisco, CA 94016",1,11.95,5.975,11.95,5.975,223800,noche, San Francisco
2023-01-15,141433,google phone,9621285601765,Vêtements,"179 West St, San Francisco, CA 94016",1,600,198,600,402,200800,noche, San Francisco
2023-01-13,141434,27in 4k gaming monitor,4962290578336,Vêtements,"480 Lakeview St, San Francisco, CA 94016",1,389.99,128.69670000000002,389.99,261.2933,190300,noche, San Francisco
2023-01-15,141435,usb-c charging cable,8990248049994,Alimentation,"445 4th St, Atlanta, GA 30301",1,11.95,5.975,11.95,5.975,105500,noche, Atlanta
2023-01-03,141436,bose soundsport headphones,4497510136543,Alimentation,"792 Lakeview St, San Francisco, CA 94016",1,99.99,49.995,99.99,49.995,75900,noche, San Francisco
2023-01-10,141437,iphone,1282467025648,Alimentation,"377 Meadow St, New York City, NY 10001",1,700,231,700,469,154000,mañana, New York City
2023-01-29,141438,wired headphones,8924372973823,Électronique,"331 Center St, Seattle, WA 98101",2,11.99,5.995,23.98,11.99,173600,mañana, Seattle
2023-01-31,141440,google phone,2088800240489,Vêtements,"222 Lakeview St, San Francisco, CA 94016",1,600,198,600,402,231000,noche, San Francisco
2023-01-20,141441,aa batteries (4-pack),9304413487292,Électronique,"631 Elm St, Los Angeles, CA 90001",1,3.84,1.92,3.84,1.92,190800,noche, Los Angeles
2023-01-06,141442,google phone,5276839998903,Sports,"186 Meadow St, New York City, NY 10001",1,600,198,600,402,102700,noche, New York City
2023-01-15,141443,lightning charging cable,7213352032091,Vêtements,"485 Elm St, Los Angeles, CA 90001",1,14.95,7.475,14.95,7.475,192200,noche, Los Angeles
2023-01-22,141444,aaa batteries (4-pack),4165687914833,Alimentation,"776 5th St, San Francisco, CA 94016",1,2.99,1.495,2.99,1.495,225600,noche, San Francisco
2023-01-23,141445,usb-c charging cable,9608511073954,Alimentation,"112 Madison St, Los Angeles, CA 90001",1,11.95,5.975,11.95,5.975,213700,noche, Los Angeles
2023-01-16,141446,bose soundsport headphones,2955471124387,Vêtements,"150 14th St, Seattle, WA 98101",1,99.99,49.995,99.99,49.995,200300,noche, Seattle
2023-01-15,141447,aaa batteries (4-pack),1229039525602,Sports,"51 10th St, Boston, MA 02215",1,2.99,1.495,2.99,1.495,211400,noche, Boston
2023-01-07,141448,bose soundsport headphones,6196853811990,Vêtements,"895 Forest St, San Francisco, CA 94016",1,99.99,49.995,99.99,49.995,155000,mañana, San Francisco
2023-01-25,141449,usb-c charging cable,5269106816807,Vêtements,"450 Dogwood St, Boston, MA 02215",1,11.95,5.975,11.95,5.975,154100,mañana, Boston
2023-01-12,141450,google phone,5818555207238,Vêtements,"521 Park St, San Francisco, CA 94016",1,600,198,600,402,111600,noche, San Francisco
2023-01-12,141450,bose soundsport headphones,3334466930059,Alimentation,"521 Park St, San Francisco, CA 94016",1,99.99,49.995,99.99,49.995,111600,noche, San Francisco
2023-01-18,141451,aa batteries (4-pack),6593840262733,Sports,"678 Elm St, Portland, OR 97035",1,3.84,1.92,3.84,1.92,180100,tarde, Portland
2023-01-16,141452,bose soundsport headphones,2934009835722,Vêtements,"593 14th St, Austin, TX 73301",1,99.99,49.995,99.99,49.995,133700,mañana, Austin
2023-01-06,141453,macbook pro laptop,6768587830192,Électronique,"469 4th St, Atlanta, GA 30301",1,1700,561,1700,1139,130900,mañana, Atlanta
2023-01-12,141454,bose soundsport headphones,5696714581294,Sports,"87 North St, New York City, NY 10001",1,99.99,49.995,99.99,49.995,214300,noche, New York City
2023-01-06,141455,apple airpods headphones,8731763929972,Alimentation,"588 Main St, Los Angeles, CA 90001",1,150,97.5,150,52.5,92600,noche, Los Angeles
2023-01-05,141456,aaa batteries (4-pack),6264707674727,Alimentation,"676 Cedar St, Boston, MA 02215",1,2.99,1.495,2.99,1.495,132800,mañana, Boston
2023-01-09,141457,iphone,4613937259774,Alimentation,"820 Jackson St, Seattle, WA 98101",1,700,231,700,469,221100,noche, Seattle
2023-01-09,141457,apple airpods headphones,3007537275264,Alimentation,"820 Jackson St, Seattle, WA 98101",1,150,97.5,150,52.5,221100,noche, Seattle
2023-01-07,141459,aaa batteries (4-pack),7671479002402,Électronique,"344 Lakeview St, New York City, NY 10001",1,2.99,1.495,2.99,1.495,132000,mañana, New York City
2023-01-26,141460,iphone,4083437009952,Vêtements,"855 2nd St, New York City, NY 10001",1,700,231,700,469,172900,mañana, New York City
2023-01-02,141461,lightning charging cable,8363062415679,Électronique,"233 Cherry St, Dallas, TX 75001",1,14.95,7.475,14.95,7.475,103400,noche, Dallas
2023-01-30,141462,wired headphones,3980416346530,Sports,"542 Wilson St, Atlanta, GA 30301",1,11.99,5.995,11.99,5.995,233400,noche, Atlanta
2023-01-22,141463,apple airpods headphones,1147090660446,Alimentation,"147 Center St, Boston, MA 02215",1,150,97.5,150,52.5,181400,tarde, Boston
2023-01-30,141465,lightning charging cable,2500853666309,Vêtements,"340 10th St, Atlanta, GA 30301",1,14.95,7.475,14.95,7.475,112400,noche, Atlanta
2023-01-24,141466,aaa batteries (4-pack),8724903364741,Vêtements,"269 4th St, Seattle, WA 98101",2,2.99,1.495,5.98,2.99,160900,mañana, Seattle
2023-01-22,141467,bose soundsport headphones,9604718095379,Électronique,"154 Jackson St, Boston, MA 02215",1,99.99,49.995,99.99,49.995,194800,noche, Boston
2023-01-09,141470,aaa batteries (4-pack),8468437006898,Électronique,"571 Jefferson St, Boston, MA 02215",1,2.99,1.495,2.99,1.495,172900,mañana, Boston
2023-01-17,141471,apple airpods headphones,2704199474320,Électronique,"81 11th St, Los Angeles, CA 90001",1,150,97.5,150,52.5,142100,mañana, Los Angeles
2023-01-27,141472,iphone,8066244496785,Vêtements,"853 9th St, San Francisco, CA 94016",1,700,231,700,469,70500,noche, San Francisco
2023-01-11,141473,iphone,7220848628711,Alimentation,"768 Maple St, San Francisco, CA 94016",1,700,231,700,469,164800,mañana, San Francisco
2023-01-17,141474,apple airpods headphones,2971417250387,Électronique,"580 Johnson St, Boston, MA 02215",1,150,97.5,150,52.5,225800,noche, Boston
2023-01-07,141475,lightning charging cable,1734616588793,Électronique,"548 10th St, Boston, MA 02215",1,14.95,7.475,14.95,7.475,84100,noche, Boston
2023-01-06,141476,iphone,7795245916093,Vêtements,"295 Hickory St, New York City, NY 10001",1,700,231,700,469,153800,mañana, New York City
2023-01-20,141477,aa batteries (4-pack),9206192055855,Sports,"371 South St, San Francisco, CA 94016",1,3.84,1.92,3.84,1.92,92400,noche, San Francisco
2023-01-26,141478,google phone,6031624278179,Vêtements,"303 North St, Atlanta, GA 30301",1,600,198,600,402,133200,mañana, Atlanta
2023-01-26,141478,apple airpods headphones,2107293759972,Alimentation,"303 North St, Atlanta, GA 30301",1,150,97.5,150,52.5,133200,mañana, Atlanta
2023-01-12,141479,bose soundsport headphones,1645175741328,Vêtements,"613 Main St, Atlanta, GA 30301",1,99.99,49.995,99.99,49.995,192400,noche, Atlanta
2023-01-20,141480,aa batteries (4-pack),2793540003382,Électronique,"451 River St, Portland, OR 97035",2,3.84,1.92,7.68,3.84,123200,mañana, Portland
2023-01-26,141481,aa batteries (4-pack),2587815672503,Alimentation,"118 Church St, New York City, NY 10001",1,3.84,1.92,3.84,1.92,221900,noche, New York City
2023-01-28,141482,usb-c charging cable,8766892322653,Sports,"333 7th St, Portland, OR 97035",1,11.95,5.975,11.95,5.975,131000,mañana, Portland
2023-01-29,141484,usb-c charging cable,1926664534750,Vêtements,"127 Madison St, Los Angeles, CA 90001",1,11.95,5.975,11.95,5.975,210600,noche, Los Angeles
2023-01-07,141485,27in 4k gaming monitor,8167029026187,Électronique,"566 Park St, New York City, NY 10001",1,389.99,128.69670000000002,389.99,261.2933,210600,noche, New York City
2023-01-14,141486,usb-c charging cable,4873052384419,Électronique,"940 West St, Los Angeles, CA 90001",1,11.95,5.975,11.95,5.975,132900,mañana, Los Angeles
2023-01-19,141487,bose soundsport headphones,1727723327130,Sports,"831 Sunset St, San Francisco, CA 94016",1,99.99,49.995,99.99,49.995,182800,tarde, San Francisco
2023-01-13,141488,bose soundsport headphones,4246936346999,Alimentation,"133 1st St, Los Angeles, CA 90001",1,99.99,49.995,99.99,49.995,143300,mañana, Los Angeles
2023-01-04,141489,aaa batteries (4-pack),9818202241855,Sports,"941 Lincoln St, Los Angeles, CA 90001",2,2.99,1.495,5.98,2.99,112100,noche, Los Angeles
2023-01-24,141490,27in fhd monitor,6246707368924,Sports,"201 Center St, New York City, NY 10001",1,149.99,97.4935,149.99,52.4965,95400,noche, New York City
2023-01-25,141491,bose soundsport headphones,9630982905401,Sports,"529 Park St, Portland, OR 97035",1,99.99,49.995,99.99,49.995,111000,noche, Portland
2023-01-18,141492,20in monitor,3204193380094,Vêtements,"331 Chestnut St, Dallas, TX 75001",1,109.99,71.4935,109.99,38.4965,92300,noche, Dallas
2023-01-02,141493,34in ultrawide monitor,4923905894823,Électronique,"922 2nd St, Los Angeles, CA 90001",1,379.99,125.3967,379.99,254.5933,112600,noche, Los Angeles
2023-01-19,141495,macbook pro laptop,4207756415864,Vêtements,"442 South St, Dallas, TX 75001",1,1700,561,1700,1139,180200,tarde, Dallas
2023-01-31,141496,wired headphones,3590399540339,Électronique,"310 8th St, Los Angeles, CA 90001",1,11.99,5.995,11.99,5.995,162100,mañana, Los Angeles
2023-01-29,141497,wired headphones,7455913076359,Sports,"139 Church St, Atlanta, GA 30301",1,11.99,5.995,11.99,5.995,180700,tarde, Atlanta
2023-01-08,141498,aa batteries (4-pack),5181187236694,Alimentation,"337 North St, Austin, TX 73301",1,3.84,1.92,3.84,1.92,73100,noche, Austin
2023-01-19,141499,google phone,3334471876160,Vêtements,"90 1st St, San Francisco, CA 94016",1,600,198,600,402,151700,mañana, San Francisco
2023-01-12,141500,google phone,7334758606939,Sports,"235 Walnut St, New York City, NY 10001",1,600,198,600,402,115600,noche, New York City
2023-01-25,141501,aa batteries (4-pack),6080785007990,Électronique,"738 Dogwood St, Los Angeles, CA 90001",1,3.84,1.92,3.84,1.92,123800,mañana, Los Angeles
2023-01-08,141502,aa batteries (4-pack),9404175018005,Alimentation,"920 Center St, San Francisco, CA 94016",2,3.84,1.92,7.68,3.84,200700,noche, San Francisco
2023-01-03,141503,27in 4k gaming monitor,5948698744407,Électronique,"304 Park St, Dallas, TX 75001",1,389.99,128.69670000000002,389.99,261.2933,195400,noche, Dallas
2023-01-13,141504,iphone,4035202025477,Électronique,"855 11th St, Seattle, WA 98101",1,700,231,700,469,133700,mañana, Seattle
2023-01-05,141505,27in 4k gaming monitor,8442221594634,Alimentation,"33 Dogwood St, New York City, NY 10001",1,389.99,128.69670000000002,389.99,261.2933,65900,noche, New York City
2023-01-24,141506,google phone,5460879029123,Sports,"463 10th St, Atlanta, GA 30301",1,600,198,600,402,190300,noche, Atlanta
2023-01-19,141507,apple airpods headphones,5808265960853,Sports,"961 1st St, Los Angeles, CA 90001",1,150,97.5,150,52.5,200700,noche, Los Angeles
2023-01-18,141508,usb-c charging cable,5104943637681,Alimentation,"190 South St, Austin, TX 73301",1,11.95,5.975,11.95,5.975,191100,noche, Austin
2023-01-16,141509,lightning charging cable,5702021009112,Sports,"195 Chestnut St, San Francisco, CA 94016",1,14.95,7.475,14.95,7.475,111100,noche, San Francisco
2023-01-16,141510,wired headphones,3951591820098,Alimentation,"610 South St, Los Angeles, CA 90001",2,11.99,5.995,23.98,11.99,143200,mañana, Los Angeles
2023-01-14,141511,27in 4k gaming monitor,7954489714319,Sports,"608 13th St, New York City, NY 10001",1,389.99,128.69670000000002,389.99,261.2933,165700,mañana, New York City
2023-01-08,141512,lightning charging cable,9066753417504,Électronique,"789 4th St, Los Angeles, CA 90001",1,14.95,7.475,14.95,7.475,201200,noche, Los Angeles
2023-01-18,141513,apple airpods headphones,7959070437103,Électronique,"795 Hickory St, Atlanta, GA 30301",1,150,97.5,150,52.5,222200,noche, Atlanta
2023-01-27,141514,google phone,7996271427085,Sports,"947 10th St, Boston, MA 02215",1,600,198,600,402,212600,noche, Boston
2023-01-12,141515,34in ultrawide monitor,1056307317638,Vêtements,"179 Highland St, Seattle, WA 98101",1,379.99,125.3967,379.99,254.5933,163400,mañana, Seattle
2023-01-17,141516,lg washing machine,1068309659862,Électronique,"382 Main St, Seattle, WA 98101",1,600,198,600,402,195300,noche, Seattle
2023-01-13,141517,iphone,4641613366886,Électronique,"326 Maple St, Los Angeles, CA 90001",1,700,231,700,469,141400,mañana, Los Angeles
2023-01-01,141518,lightning charging cable,3894571485606,Alimentation,"991 Adams St, Los Angeles, CA 90001",1,14.95,7.475,14.95,7.475,114100,noche, Los Angeles
2023-01-18,141519,lightning charging cable,3527491925927,Sports,"511 Maple St, San Francisco, CA 94016",1,14.95,7.475,14.95,7.475,171600,mañana, San Francisco
2023-01-15,141520,iphone,7837551634228,Électronique,"23 Cherry St, Atlanta, GA 30301",1,700,231,700,469,112400,noche, Atlanta
2023-01-06,141521,wired headphones,5193751602622,Électronique,"724 Hickory St, Los Angeles, CA 90001",1,11.99,5.995,11.99,5.995,111900,noche, Los Angeles
2023-01-02,141522,27in fhd monitor,5212868325537,Vêtements,"240 Maple St, Dallas, TX 75001",1,149.99,97.4935,149.99,52.4965,233500,noche, Dallas
2023-01-02,141523,google phone,7613291340355,Électronique,"17 Dogwood St, San Francisco, CA 94016",1,600,198,600,402,131700,mañana, San Francisco
2023-01-11,141524,usb-c charging cable,3446956886004,Alimentation,"853 Walnut St, Boston, MA 02215",1,11.95,5.975,11.95,5.975,131800,mañana, Boston
2023-01-21,141526,aa batteries (4-pack),3602884202556,Sports,"212 Lincoln St, New York City, NY 10001",2,3.84,1.92,7.68,3.84,221200,noche, New York City
2023-01-25,141527,apple airpods headphones,4902568507357,Électronique,"401 Chestnut St, Los Angeles, CA 90001",1,150,97.5,150,52.5,185200,tarde, Los Angeles
2023-01-13,141529,bose soundsport headphones,9995805037469,Vêtements,"264 River St, Austin, TX 73301",1,99.99,49.995,99.99,49.995,125500,mañana, Austin
2023-01-19,141530,aaa batteries (4-pack),6847545091791,Vêtements,"324 7th St, Austin, TX 73301",1,2.99,1.495,2.99,1.495,181300,tarde, Austin
2023-01-12,141532,lightning charging cable,8993105500548,Électronique,"718 Walnut St, San Francisco, CA 94016",1,14.95,7.475,14.95,7.475,84400,noche, San Francisco
2023-01-01,141533,34in ultrawide monitor,2643758541506,Sports,"400 Lakeview St, Seattle, WA 98101",1,379.99,125.3967,379.99,254.5933,133400,mañana, Seattle
2023-01-05,141534,bose soundsport headphones,4700977869260,Sports,"439 Washington St, San Francisco, CA 94016",1,99.99,49.995,99.99,49.995,100200,noche, San Francisco
2023-01-03,141535,wired headphones,7293835499866,Sports,"139 Wilson St, Portland, OR 97035",1,11.99,5.995,11.99,5.995,105900,noche, Portland
2023-01-30,141536,aaa batteries (4-pack),9707195160236,Alimentation,"127 6th St, Portland, OR 97035",1,2.99,1.495,2.99,1.495,163500,mañana, Portland
2023-01-06,141537,lightning charging cable,7852691447138,Vêtements,"654 West St, Portland, OR 97035",1,14.95,7.475,14.95,7.475,93700,noche, Portland
2023-01-12,141538,27in fhd monitor,7797841049840,Sports,"765 River St, New York City, NY 10001",1,149.99,97.4935,149.99,52.4965,153800,mañana, New York City
2023-01-16,141539,27in fhd monitor,2479678789780,Vêtements,"167 West St, San Francisco, CA 94016",1,149.99,97.4935,149.99,52.4965,152200,mañana, San Francisco
2023-01-10,141540,apple airpods headphones,9725943435141,Électronique,"703 Maple St, Los Angeles, CA 90001",1,150,97.5,150,52.5,140700,mañana, Los Angeles
2023-01-27,141541,aaa batteries (4-pack),7482126330112,Sports,"296 Lakeview St, Boston, MA 02215",1,2.99,1.495,2.99,1.495,223900,noche, Boston
2023-01-20,141542,aa batteries (4-pack),2235609865261,Électronique,"431 Dogwood St, San Francisco, CA 94016",1,3.84,1.92,3.84,1.92,183300,tarde, San Francisco
2023-01-25,141543,lightning charging cable,3493922779167,Sports,"684 5th St, Atlanta, GA 30301",1,14.95,7.475,14.95,7.475,104800,noche, Atlanta
2023-01-03,141544,lightning charging cable,9148296638138,Sports,"905 Ridge St, San Francisco, CA 94016",1,14.95,7.475,14.95,7.475,183200,tarde, San Francisco
2023-01-16,141545,google phone,9476887888360,Sports,"988 Adams St, Dallas, TX 75001",1,600,198,600,402,201700,noche, Dallas
2023-01-12,141547,usb-c charging cable,3413424983141,Sports,"164 Willow St, San Francisco, CA 94016",2,11.95,5.975,23.9,11.95,102600,noche, San Francisco
2023-01-11,141548,lightning charging cable,9826629424572,Vêtements,"964 Forest St, Los Angeles, CA 90001",1,14.95,7.475,14.95,7.475,230000,noche, Los Angeles
